"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"810","LQ","0.5","fc.LQ_rm.0.5",0.560562222222222,0.628,0.190198165001796,0.0947767254788116,0.561626928537916,0.241771506771244,0.04075,0.777646609971393,0.231302316248137,0.190884160771851,0.00657894736842105,0.0131578947368421,8
"811","LQ","0.5","fc.LQ_rm.0.5",0.586602962962963,0.829,0.0643253027680011,0.0595185042057353,0.652685669076595,0.061896204486483,0.512,0.205823549025211,0.0289961013645224,0.0376002372143476,0,0,8
"812","LQ","0.5","fc.LQ_rm.0.5",0.553013333333333,0.805,0.134149351003406,0.0898276633493272,0.475336822197383,0.136818335055354,-0.121,0.57738779573755,0.0382553606237817,0.0442182653237268,0,0,8
"813","LQ","0.5","fc.LQ_rm.0.5",0.550923703703704,0.769,0.173747434108773,0.0531904340309467,0.398000189788754,0.0581056024460554,-0.11,0.308188254156449,0.166064671482628,0.112909072832277,0.00925925925925926,0.0185185185185185,7
"814","LQ","0.5","fc.LQ_rm.0.5",0.584582592592593,0.756,0.171138054629768,0.102224278931129,0.421342323205033,0.0901771312178898,-0.3535,0.500643252892383,0.215249111340443,0.157020577974949,0.0158382066276803,0.0188048551477337,9
"815","LQ","0.5","fc.LQ_rm.0.5",0.57404037037037,0.902,0.117397698017784,0.0841489562656935,0.681245650618299,0.100864758274827,0.596,0.23097185975785,0.0742532393074189,0.08788105007792,0,0,9
"816","LQ","0.5","fc.LQ_rm.0.5",0.578407407407407,0.747,0.0782748195685168,0.0537814276217903,0.598020479038871,0.105087824188877,0.2755,0.448064355496693,0.00694444444444444,0.0138888888888889,0,0,9
"817","LQ","0.5","fc.LQ_rm.0.5",0.572301851851852,0.845,0.210879555228003,0.123029540424384,0.372238871717644,0.129184214046484,-0.2785,0.562844265020678,0.211436475174865,0.102104474689394,0.0158382066276803,0.0188048551477337,9
"818","LQ","0.5","fc.LQ_rm.0.5",0.558794814814815,0.774,0.0811776862320181,0.0562116021448588,0.535729886107452,0.110419387859357,0.00124999999999999,0.455272354384347,0.0892314528150441,0.0498712824721068,0,0,6
"819","LQ","0.5","fc.LQ_rm.0.5",0.596500740740741,0.868,0.0586006735100192,0.0432861132306713,0.578569392481724,0.0619797378106395,0.283,0.379547976765345,0.117410560715514,0.0564325613452538,0.00657894736842105,0.0131578947368421,8
"820","LQ","0.5","fc.LQ_rm.0.5",0.582584074074074,0.798,0.373581544111487,0.0806398009375457,0.214214804670939,0.0640086417372387,-0.80225,0.0550537616032426,0.507324274739135,0.268228447360861,0.0723684210526316,0.144736842105263,10
"821","LQ","0.5","fc.LQ_rm.0.5",0.525034814814815,0.641,0.0874236580659989,0.0969227830566478,0.598177036224787,0.122498392660892,0.181,0.44853836699514,0.0227826510721248,0.0159130037692551,0,0,5
"822","LQ","0.5","fc.LQ_rm.0.5",0.56803962962963,0.86,0.0845632499690146,0.0793935803051146,0.495367096458834,0.072583967702516,0.08575,0.23668738172253,0.181709379658296,0.0875627027220487,0.00657894736842105,0.0131578947368421,9
