"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"544","Q","0.5","fc.Q_rm.0.5",0.532236363636364,0.692,0.0647151482642217,0.0579879494663166,0.606716894707605,0.0492952160876802,0.531,0.200866456466313,0.0849277035570949,0.0350899406387062,0,0,6
"545","Q","0.5","fc.Q_rm.0.5",0.515142245989305,-0.117,0.203423047157976,0.0573818315708657,0.451666535887421,0.226776265247985,-0.35825,0.698002089299643,0.286714039621016,0.211634168765905,0.0359603789836348,0.0317203270083037,5
"546","Q","0.5","fc.Q_rm.0.5",0.525431550802139,0.623,0.0665909803975243,0.0389363986082915,0.505037273146951,0.0739953791980967,0.286,0.26552212713821,0.171129070683747,0.0633612520598999,0.0296516209430608,0.0314304542381504,5
"547","Q","0.5","fc.Q_rm.0.5",0.562758288770054,0.553,0.169191880366871,0.0569129105910835,0.450068279677984,0.144872712779199,-0.27275,0.709638581720771,0.205815786097825,0.110249385992864,0.0289621016365202,0.0438140303283495,4
"548","Q","0.5","fc.Q_rm.0.5",0.54562192513369,0.785,0.0808393859361909,0.0518274014203167,0.47874288729256,0.051820290666426,-0.343,0.413323924624098,0.147396778272582,0.072391014772082,0.0145784081954295,0.0180214288826308,5
"549","Q","0.5","fc.Q_rm.0.5",0.543882887700535,0.704,0.0496178277911711,0.0569481303099188,0.588014978046805,0.0769393895108631,0.48525,0.255681279460712,0.0930049297194275,0.0494717936855647,0,0,5
"550","Q","0.5","fc.Q_rm.0.5",0.581809625668449,0.954,0.117173950570237,0.0175500790783377,0.574767528918634,0.14084704982077,0.2715,0.60027465935742,0.208770868840141,0.120930627695508,0.0933943592281049,0.114536566412786,6
"551","Q","0.5","fc.Q_rm.0.5",0.539524064171123,0.453,0.158334007591735,0.0485885609238756,0.387257395150336,0.0537289025682765,-0.5205,0.154825708459545,0.225628585042242,0.0798324813519675,0.0280801583374567,0.0212991185271445,6
"552","Q","0.5","fc.Q_rm.0.5",0.535534759358289,0.537,0.0510702154266079,0.0571232503101791,0.596548327879175,0.0366593743485106,0.52775,0.298620578661284,0.0956553411402496,0.0998597106362649,0.0164522513607125,0.0205661590096067,6
"553","Q","0.5","fc.Q_rm.0.5",0.540380213903743,0.476,0.162609239327647,0.106896988231447,0.542056170897533,0.219639838670758,0.1305,0.767372356378136,0.158337456704602,0.162998863760628,0.0164522513607125,0.0205661590096067,5
"554","Q","0.5","fc.Q_rm.0.5",0.538206417112299,0.769,0.160601376213357,0.0630696989232746,0.709012692857192,0.0602121747524421,0.78925,0.0877396717568513,0.0232558139534884,0.0465116279069767,0,0,5
"555","Q","0.5","fc.Q_rm.0.5",0.528898395721925,0.636,0.0497334267137555,0.033304653931065,0.544523703273466,0.0593764985850993,-0.01175,0.405296085185469,0.204633753000898,0.0691196497128439,0.0640405373210915,0.023872149233996,6
"556","Q","0.5","fc.Q_rm.0.5",0.543586096256685,0.717,0.133752127954057,0.0662866006699446,0.681491006813706,0.0580581135340607,0.68875,0.236805651678052,0.0698544908094636,0.0339769363313932,0.00581395348837209,0.0116279069767442,6
